bed,record,fold,group,scoring,n_windows,n_stream,n_scored,n_refused,threshold,roc_auc,auc_refusal,first_fault_position,last_fault_position,n_pre,n_pre_fired,detected,delay_windows,n_consecutive_fault_fires,n_post,n_post_fired,recovered,refusal
3w_own_history,WELL-00006_20170820200000,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170820200000,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170820200000,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170820200000,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821010000,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821010000,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821010000,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821010000,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821060000,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821060000,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821060000,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821060000,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821110000,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821110000,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821110000,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821110000,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821160000,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821160000,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821160000,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821160000,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821210000,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821210000,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821210000,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170821210000,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170822020000,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170822020000,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170822020000,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170822020000,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170822170000,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170822170000,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170822170000,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170822170000,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170822220000,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170822220000,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170822220000,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170822220000,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823030000,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823030000,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823030000,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823030000,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823080000,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823080000,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823080000,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823080000,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823130000,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823130000,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823130000,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823130000,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823180000,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823180000,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823180000,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823180000,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823230000,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823230000,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823230000,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170823230000,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170824040000,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170824040000,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170824040000,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170824040000,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170824090000,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170824090000,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170824090000,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170824090000,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170824140000,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170824140000,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170824140000,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170824140000,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170824190135,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170824190135,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170824190135,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170824190135,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825000042,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825000042,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825000042,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825000042,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825050135,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825050135,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825050135,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825050135,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825100249,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825100249,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825100249,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825100249,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825150135,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825150135,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825150135,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825150135,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825200053,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825200053,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825200053,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170825200053,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826010207,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826010207,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826010207,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826010207,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826060135,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826060135,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826060135,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826060135,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826110103,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826110103,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826110103,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826110103,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826160103,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826160103,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826160103,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826160103,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826210114,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826210114,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826210114,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170826210114,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170827020218,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170827020218,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170827020218,WELL-00006,normal,rolling,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170827020218,WELL-00006,normal,static,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170827070114,WELL-00006,normal,clock,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
3w_own_history,WELL-00006_20170827070114,WELL-00006,normal,differenced,4,0,0,0,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline,,,,,,,,,,,record has 4 window(s); the rule needs 7 so three threshold windows sit after the baseline
